name,id,bin_center,bin_min,bin_max,bin_width,bin_magnitude,count,mass_raw,mass_raw_error,selection_function,selection_function_error,binary_correction,binary_correction_error,mass_corrected,mass_corrected_error,break_mass,break_mass_err,age_16,age,age_84,age_error
Theia_38,5489,5.775188742,5.239802596,6.36527892,1.125476324,8.31285902,3,2.66553808,1.538949128,0.870236545,0.102156227,0.337557224,0.575125931,3.400561294,1.894039799,0.549532165,0.046258899,6.547386646,6.761762857,6.866619587,
Theia_38,5489,7.01566261,6.36527892,7.732500411,1.367221492,7.872471292,0,0,0,0.870717103,0.101869824,0.092624023,0.279026096,0.092624023,2049275118,0.549532165,0.046258899,6.547386646,6.761762857,6.866619587,
Theia_38,5489,8.522582389,7.732500411,9.393392397,1.660891986,7.352644195,2,1.204172226,0.851478347,0.871284345,0.101531758,0.107797077,0.256801358,1.489862797,1.023199911,0.549532165,0.046258899,6.547386646,6.761762857,6.866619587,
NGC_7058,4840,0.158379379,0.141041186,0.177848956,0.036807771,20.26665136,6,163.0090571,66.54816889,0.056988996,0.165943178,231.4326119,79.39068878,3091.79285,8410.764682,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,0.199711929,0.177848956,0.224262517,0.046413561,19.73530996,22,473.9994031,101.0570123,0.510251036,0.128750947,250.7829716,80.07530472,1179.73631,317.1455906,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,0.251831109,0.224262517,0.282788707,0.058526191,19.20427687,45,768.8865373,114.6188376,0.764096863,0.092751196,215.2767245,63.18370897,1221.545137,203.5040757,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,0.317551924,0.282788707,0.356588583,0.073799875,18.62508962,51,691.0580782,96.76748638,0.847551139,0.067717924,147.5005458,44.86581187,962.8591085,138.8970741,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,0.400424018,0.356588583,0.449648144,0.093059561,18.04734004,47,505.0528881,73.66953523,0.867263608,0.05550965,100.0771035,36.04592072,682.4293245,99.52015009,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,0.504923391,0.449648144,0.566993625,0.117345481,17.2407593,50,426.0922492,60.25854377,0.902953954,0.048742541,64.04295625,23.42526028,535.929975,75.17423224,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,0.636694152,0.566993625,0.714962966,0.147969341,16.03595329,38,256.8099555,41.66007594,0.916932048,0.049000768,38.04591933,16.26946152,318.1211508,50.52701304,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,0.802853365,0.714962966,0.901548132,0.186585165,14.35060833,26,139.3465549,27.32810779,0.946684644,0.04611816,20.82438803,10.97798065,168.0186579,31.70564032,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,1.012375446,0.901548132,1.136826762,0.23527863,13.05413954,25,106.256994,21.2513988,0.943364363,0.050884421,13.22309259,7.590855107,125.8593106,24.53588646,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,1.276576879,1.136826762,1.433506477,0.296679716,11.7987401,15,50.55957388,13.05442584,0.905278013,0.063937649,5.946849992,4.708269051,61.79662557,15.67398071,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,1.609727432,1.433506477,1.80761123,0.374104752,10.63316838,4,10.69219243,5.346096216,0.867874015,0.091652507,1.782032072,2.269004917,14.10201429,6.692281687,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,2.029820883,1.80761123,2.279346769,0.471735539,9.694177989,4,8.479327224,4.239663612,0.918005738,0.074511673,1.277609068,1.673583257,10.51429123,4.969107014,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,2.559546873,2.279346769,2.874191976,0.594845208,8.962733031,1,1.681109619,1.681109619,0.915370016,0.076219176,0.35659901,0.825628307,2.193134607,2.019383547,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,3.227516403,2.874191976,3.624275003,0.750083026,8.270161725,1,1.333185747,1.333185747,0.911712389,0.078851034,0.193020159,0.540267015,1.655307787,1.564022965,0.686276461,0.068627818,7.573,7.598,7.632,
NGC_7058,4840,4.069807138,3.624275003,4.57010854,0.945833537,7.51070454,1,1.057268495,1.057268495,0.907701523,0.081737067,0.088995665,0.30610369,1.253771164,1.208884834,0.686276461,0.068627818,7.573,7.598,7.632,
IC_2714,4294,0.571823629,0.544973585,0.599996535,0.055022951,20.01188033,24,436.1816249,89.03520136,0.101256129,0.161587511,437.6355637,83.62834006,4745.341477,6930.876814,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,0.629557479,0.599996535,0.660574847,0.060578312,19.41567861,66,1089.498833,134.1080358,0.434619311,0.159122014,436.1296845,89.39052282,2942.91851,972.3807632,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,0.693120395,0.660574847,0.727269414,0.066694567,18.77080667,106,1589.334859,154.3698479,0.688082786,0.124978722,402.1317068,78.69577701,2711.933507,482.2199837,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,0.763100905,0.727269414,0.80069776,0.073428346,18.10686093,129,1756.814728,154.6789119,0.799688755,0.085246301,364.3007284,74.65182429,2561.173847,312.7753612,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,0.840146957,0.80069776,0.881539758,0.080841998,17.54010412,143,1768.882561,147.9213908,0.840162304,0.064438091,317.0381821,64.74161881,2422.44395,247.517652,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,0.924971921,0.881539758,0.970543922,0.089004164,16.97901495,127,1426.899525,126.6168582,0.871385129,0.055542192,252.9095143,51.57282362,1890.416832,186.1921108,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,1.018361189,0.970543922,1.068534342,0.09799042,16.43621485,136,1387.89078,119.0106525,0.897517859,0.055856968,213.2861566,42.5809913,1759.651798,169.28551,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,1.121179452,1.068534342,1.176418309,0.107883967,15.9083279,101,936.1910084,93.15448705,0.910288223,0.047406482,165.3628474,41.05164888,1193.818434,122.5824028,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,1.234378703,1.176418309,1.29519472,0.118776411,15.38672951,100,841.9180131,84.19180131,0.922656512,0.046363358,129.655374,30.16840248,1042.148813,106.4849385,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,1.359007053,1.29519472,1.425963324,0.130768604,14.88512313,68,520.0024907,63.05956455,0.916935869,0.055178792,88.24748151,26.80675104,655.35638,81.31948175,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,1.496218433,1.425963324,1.569934907,0.143971583,14.40848242,53,368.1282026,50.56629751,0.921750433,0.051842865,63.69312487,23.0168636,463.0725982,63.59132261,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,1.647283283,1.569934907,1.7284425,0.158507592,13.94208673,66,416.3838399,51.25330767,0.933027385,0.056265021,57.85211836,19.42581704,504.1239498,64.18071232,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,1.813600311,1.7284425,1.902953722,0.174511222,13.50769013,47,269.323654,39.2848925,0.939904986,0.067303717,38.73676385,15.98576464,325.2802529,49.22920541,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,1.996709443,1.902953722,2.095084371,0.192130649,13.08188219,41,213.3964579,33.3269276,0.936416308,0.06729747,25.55552703,11.49999865,253.4418379,40.83027401,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,2.198306086,2.095084371,2.306613383,0.211529012,12.66713717,27,127.6420656,24.56472697,0.933444996,0.056272088,16.30981949,8.752231393,153.0528157,28.93265671,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,2.42025682,2.306613383,2.539499302,0.232885919,12.18869365,21,90.17290555,19.67734121,0.927486375,0.072999606,11.03544606,6.433904554,108.2583358,23.45333788,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,2.664616685,2.539499302,2.795898417,0.256399115,11.63236499,12,46.80203367,13.51058337,0.930426597,0.061097294,5.148223703,4.867561506,55.44991737,15.66712144,0.907023299,0.059406935,8.55,8.55,8.55,
IC_2714,4294,2.933648206,2.795898417,3.078184724,0.282286307,11.24605919,18,63.76504836,15.02956603,0.932763693,0.063369355,4.428128358,4.232512474,72.78954601,17.2948081,0.907023299,0.059406935,8.55,8.55,8.55,
BH_99,150,0.183724681,0.168953734,0.199786992,0.030833258,20.26323348,5,162.1625584,72.5213008,0.050379079,0.168756348,355.9365522,98.65308818,3574.783767,10878.38696,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.217253567,0.199786992,0.236247174,0.036460182,19.88162667,11,301.6989888,90.96566778,0.215011403,0.160662064,358.8100172,91.79747125,1761.986706,1134.349586,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.256901316,0.236247174,0.279361167,0.043113993,19.48524194,34,788.6070818,135.2449988,0.476317915,0.127624303,360.9800473,88.39587133,2016.611838,534.0634238,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.303784592,0.279361167,0.330343259,0.050982093,19.06009434,57,1118.03963,148.0879666,0.672568908,0.102248102,322.2774682,75.23855547,1984.619597,343.5235042,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.359223844,0.330343259,0.390629343,0.060286084,18.66526392,85,1409.943968,152.9298953,0.751662272,0.078317245,279.5741465,69.1979523,2155.342056,290.4812932,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.424780498,0.390629343,0.461917352,0.071288009,18.2212388,87,1220.401597,130.8407849,0.78505682,0.067529371,198.16211,53.18734557,1752.701305,220.196729,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.502300932,0.461917352,0.546215086,0.084297734,17.67100381,78,925.291779,104.7686631,0.829317705,0.059102128,145.8062833,42.94419426,1261.53283,155.325897,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.593968478,0.546215086,0.645896757,0.099681672,16.89615976,66,662.1076759,81.49982101,0.862847414,0.055686806,98.28756063,29.79288697,865.6395454,110.7333003,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.702364918,0.645896757,0.763769863,0.117873106,15.73466763,50,424.1849715,59.98881397,0.900599894,0.052810534,66.25876644,23.69275827,537.2614554,75.90152202,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.830543196,0.763769863,0.903154254,0.13938439,14.5763648,43,308.499394,47.04571654,0.922924859,0.051852973,46.40659122,16.31770825,380.6693334,56.72181571,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,0.982113404,0.903154254,1.067975637,0.164821383,13.61321513,27,163.8136964,31.52596058,0.928471172,0.054612768,29.37587383,12.59637511,205.8096732,37.67346815,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,1.161344459,1.067975637,1.262876143,0.194900506,12.71947292,23,118.0089288,24.60656265,0.901980795,0.057061114,22.40675864,10.18593761,153.2398423,30.27355921,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,1.373284334,1.262876143,1.493345071,0.230468928,11.8007511,20,86.77959407,19.40450714,0.918618834,0.057479089,14.36257206,6.902120428,108.8300387,22.99529584,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,1.623902235,1.493345071,1.765873489,0.272528418,10.98581953,20,73.38684219,16.40979678,0.924199826,0.062066669,9.893289485,6.02098368,89.29910644,19.49240426,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,1.920256719,1.765873489,2.088137055,0.322263566,10.2810312,8,24.82440101,8.776751147,0.921905154,0.067430693,5.165203691,4.270283018,32.09248672,10.61834311,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,2.270694495,2.088137055,2.469212199,0.381075144,9.74421472,4,10.49661743,5.248308716,0.889363061,0.086734312,3.006151511,2.735175136,14.80855021,6.605314474,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,2.685085509,2.469212199,2.919831756,0.450619557,9.249451591,5,11.09583444,4.962208016,0.906282314,0.081424601,1.825896807,2.155310727,14.06913963,5.986212535,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,3.175100925,2.919831756,3.452687253,0.532855496,8.750203083,2,3.753362803,2.65402829,0.902495242,0.084600042,1.021484814,1.486947635,5.18035749,3.318299245,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,3.754541838,3.452687253,4.082786359,0.630099106,8.239954323,1,1.587051926,1.587051926,0.918687335,0.073459745,0.502231622,0.929332086,2.229752908,1.966486541,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,4.43972798,4.082786359,4.827875574,0.745089215,7.689779119,3,4.026363472,2.324622034,0.916111124,0.075227298,0.475688511,0.931758895,4.870748635,2.727137283,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,5.249957354,4.827875574,5.70894005,0.881064476,6.985498583,0,0,0,0.910804929,0.07887124,0.201137595,0.519003723,0.201137595,1087838696,0.454340232,0.027393686,7.882,7.908,7.943,
BH_99,150,6.208049761,5.70894005,6.750794629,1.041854579,5.475945129,3,2.879480554,1.662468873,0.89943164,0.086681656,0.212619872,0.466024814,3.414064456,1.931007261,0.454340232,0.027393686,7.882,7.908,7.943,
NGC_1662,4484,0.38560133,0.351345151,0.423197489,0.071852338,19.24977867,22,306.183495,65.27854048,0.555703202,0.12941464,133.7573515,43.24916562,684.7412113,179.2613039,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,0.464459277,0.423197489,0.509744092,0.086546602,18.51079045,37,427.5153387,70.28308874,0.817400826,0.082312152,115.3371208,39.41142327,638.3551126,108.2605471,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,0.559444179,0.509744092,0.613990029,0.104245938,17.59260933,47,450.8568963,65.76423734,0.898025702,0.058099728,85.24291426,29.392279,587.296358,85.33392644,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,0.673854104,0.613990029,0.739554931,0.125564901,16.42684574,43,342.452386,52.22349928,0.915251015,0.049959845,61.97143513,24.24331392,436.1336927,65.27351293,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,0.811661593,0.739554931,0.89079866,0.151243729,15.2146006,36,238.0263974,39.67106624,0.936201312,0.049671978,42.32372236,16.62727086,296.5707462,47.4766596,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,0.977651597,0.89079866,1.072972702,0.182174042,14.15618421,39,214.0809936,34.28039426,0.943146303,0.04815621,31.43996167,13.06545523,258.4259477,40.32518561,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,1.177587622,1.072972702,1.292402505,0.219429803,13.13678591,20,91.14532171,20.38071352,0.943267628,0.073843225,18.20177532,8.90747172,114.828988,24.56428899,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,1.418411848,1.292402505,1.556707111,0.264304606,12.16593271,18,68.10323993,16.05208759,0.962932347,0.048785475,11.47514672,5.879783017,82.19999061,18.03607504,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,1.708486173,1.556707111,1.875063705,0.318356594,11.27666384,16,50.25810772,12.56452693,0.927924119,0.061594276,6.658446907,4.685636204,60.8203193,14.77243504,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,2.05788256,1.875063705,2.258526266,0.383462561,10.48638182,7,18.25471564,6.899633975,0.920922694,0.070992773,3.248058899,3.132333251,23.07026087,8.263043614,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,2.478732749,2.258526266,2.720409381,0.461883115,9.672602212,10,21.65049918,6.846488988,0.897090603,0.089396217,2.242836142,2.344222096,26.37696385,8.338165094,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_1662,4484,2.985649503,2.720409381,3.276750557,0.556341176,8.750050851,4,7.189832737,3.594916368,0.903168872,0.085117065,0.699609473,1.17777397,8.660283229,4.21818518,0.634222434,0.074324132,8.931,8.957,8.982,
NGC_2451A,4872,0.103828643,0.09,0.119782079,0.029782079,19.50484583,11,369.3496395,111.3631064,0.759841362,0.102065024,288.4975851,106.8854956,774.5854158,192.7896582,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,0.138186785,0.119782079,0.159419404,0.039637325,18.67504779,25,630.7186414,126.1437283,0.847670513,0.091394,327.7915365,96.5868535,1071.852621,194.704481,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,0.183914448,0.159419404,0.212173195,0.052753791,17.99582351,42,796.1513081,122.8488139,0.859801628,0.083985307,293.4413623,75.67958062,1219.412286,185.2651671,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,0.244773944,0.212173195,0.282383848,0.070210653,17.33987819,58,826.0854641,108.4703355,0.878405617,0.082740055,195.3893168,49.56110362,1135.826683,159.8496811,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,0.325772575,0.282383848,0.375828048,0.0934442,16.65114353,51,545.780264,76.42452339,0.873961853,0.084697845,109.1405993,37.53726445,733.6304009,112.7769353,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,0.433574624,0.375828048,0.500194054,0.124366005,15.99068288,59,474.4061679,61.76242236,0.870676714,0.084943108,62.58457431,22.06032144,607.455202,91.34719842,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,0.577049664,0.500194054,0.665714261,0.165520207,15.15405334,32,193.3298694,34.17621542,0.881543973,0.088016194,31.47281155,14.47397888,250.7810654,46.81830569,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,0.768002313,0.665714261,0.886007088,0.220292827,13.34784833,25,113.485311,22.6970622,0.907392822,0.085862948,18.58373179,8.777024315,143.6511869,29.03049107,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,1.022143483,0.886007088,1.179197452,0.293190364,11.56929009,30,102.3225989,18.68146519,0.862458864,0.104131488,11.38969964,6.474372556,130.0302554,26.76363913,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,1.360383012,1.179197452,1.56940802,0.390210569,10.0324861,11,28.1899079,8.499577034,0.859892184,0.106827093,4.699859932,3.478562667,37.48293252,11.24234636,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,1.810550054,1.56940802,2.088743943,0.519335923,8.634010668,7,13.47875179,5.094489318,0.854859519,0.108673477,2.356522361,2.255660212,18.12373498,6.679865961,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,2.409682765,2.088743943,2.779934347,0.691190404,7.699852267,4,5.787117383,2.893558691,0.852611029,0.110056236,1.128174508,1.34547527,7.915697993,3.754403979,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,3.207075672,2.779934347,3.699847939,0.919913592,6.92094838,1,1.08705862,1.08705862,0.850736232,0.111209185,0.408137533,0.64972221,1.685923266,1.443182437,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,4.268335447,3.699847939,4.924171963,1.224324024,6.124703047,2,1.633554484,1.155097453,0.848819694,0.112387803,0.333197936,0.530610321,2.257699093,1.482676441,0.374810279,0.028677981,7.629,7.647,7.663,
NGC_2451A,4872,5.680778801,4.924171963,6.55363948,1.629467517,5.274052932,3,1.841092239,1.0629551,0.846772206,0.113646951,0.084189537,0.223646247,2.258436903,1.308034625,0.374810279,0.028677981,7.629,7.647,7.663,
Alessi_24,82,0.22284584,0.199952945,0.248359775,0.04840683,20.28327536,13,268.5571437,74.48435015,0.22262486,0.154076259,208.7369588,65.37170808,1415.058408,901.7986562,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,0.276794836,0.248359775,0.308485468,0.060125693,19.74387855,32,532.2183969,94.08380938,0.66132758,0.105263922,191.4700579,57.81612108,996.2427806,199.9767029,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,0.343804405,0.308485468,0.383167057,0.074681589,19.21423335,54,723.0697804,98.39733392,0.861741615,0.071374184,147.456289,45.58330467,986.5358551,141.2294004,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,0.427036394,0.383167057,0.475928394,0.092761337,18.51305816,49,528.2373174,75.46247391,0.89956731,0.053315658,96.16339796,33.85924328,683.3760626,96.9268429,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,0.530418108,0.475928394,0.591146427,0.115218032,17.60376203,50,433.9598499,61.37119053,0.916468874,0.044121399,63.23034623,24.35223269,536.7432635,74.81303264,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,0.658827616,0.591146427,0.73425772,0.143111293,16.29726613,31,216.6146309,38.90513621,0.924507587,0.042274611,35.45226594,16.31968011,269.7549737,46.38980985,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,0.818323923,0.73425772,0.912014985,0.177757265,14.82699513,30,168.7694734,30.8129492,0.950068961,0.044637255,22.55436623,11.67878695,200.1935486,35.46697943,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,1.016432869,0.912014985,1.132805703,0.220790718,13.57036296,19,86.05434211,19.74222005,0.950854329,0.045696597,13.0318006,7.952676219,103.5339306,22.65498536,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,1.262502228,1.132805703,1.407047891,0.274242188,12.39065754,8,29.17129587,10.31361056,0.950042791,0.052215665,6.163107371,4.953931994,36.86835154,12.05159522,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,1.568142791,1.407047891,1.747681674,0.340633783,11.28981259,8,23.48563296,8.303425164,0.916898172,0.074948454,3.367955034,3.114559137,28.98217664,9.802819445,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,1.947776217,1.747681674,2.170779867,0.423098193,10.37550364,6,14.18110524,5.789411971,0.879451195,0.080513519,1.79076329,2.18986432,17.91571181,7.092984942,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,2.419315519,2.170779867,2.69630637,0.525526503,9.67910001,1,1.902853603,1.902853603,0.906233572,0.08281047,0.735458755,1.160721625,2.835197346,2.406863413,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,3.005010294,2.69630637,3.349058166,0.652751797,9.001187651,3,4.595927603,2.653460039,0.906242155,0.082723072,0.545120247,0.97750218,5.616532537,3.12135947,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,3.732496566,3.349058166,4.159835369,0.810777202,8.254404396,1,1.233384458,1.233384458,0.906197239,0.082772659,0.192952783,0.497411204,1.554007977,1.454422404,0.743585875,0.09063678,7.906,7.945,7.969,
Alessi_24,82,4.636100795,4.159835369,5.166894522,1.007059154,6.643801987,1,0.992990329,0.992990329,0.906100366,0.082879603,0.073103582,0.292223894,1.168997996,1.13860765,0.743585875,0.09063678,7.906,7.945,7.969,
HSC_2986,4191,0.109328292,0.09,0.132807505,0.042807505,17.99467725,4,93.44155899,46.72077949,0.718628804,0.093718819,47.42159119,34.18208581,177.4491638,75.38407437,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
HSC_2986,4191,0.161329085,0.132807505,0.195975926,0.063168421,17.10426742,7,110.8148636,41.8840815,0.784201067,0.092013929,48.98016969,28.27081981,190.2894183,62.66391247,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
HSC_2986,4191,0.238063481,0.195975926,0.289189709,0.093213783,16.15545737,13,139.4643542,38.68045231,0.819440598,0.096121591,33.95420623,20.32041005,204.1487932,55.13304301,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
HSC_2986,4191,0.351295744,0.289189709,0.426739597,0.137549888,15.19857725,15,109.051343,28.15693569,0.801328211,0.095278537,16.37224163,11.12702819,152.4604781,40.25298219,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
HSC_2986,4191,0.518385681,0.426739597,0.629713568,0.202973971,14.20744094,12,59.120881,17.06672828,0.862170866,0.094149319,6.966410478,6.154687531,75.53852689,22.04078841,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
HSC_2986,4191,0.764950099,0.629713568,0.929229865,0.299516297,12.60611649,6,20.03229897,8.17815181,0.838518883,0.103141686,2.373827428,2.928720511,26.26392623,10.59884577,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
HSC_2986,4191,1.128790156,0.929229865,1.371207776,0.441977912,11.31170168,1,2.262556507,2.262556507,0.850819203,0.108582034,0.984212081,1.621757513,3.643480349,3.133206366,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
HSC_2986,4191,1.665686714,1.371207776,2.023407595,0.652199819,9.151965818,2,3.066544857,2.168374663,0.839481239,0.114228864,0.624041878,1.048192178,4.276946454,2.8315411,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
HSC_2986,4191,2.457952184,2.023407595,2.985819047,0.962411452,7.273195982,3,3.117169891,1.799698876,0.840125631,0.11423807,0.300287366,0.603618574,4.010648978,2.282066787,0.4028566,0.065610949,6.644990921,6.85317564,7.040894508,
NGC_2547,4590,0.14202322,0.126641807,0.159272797,0.03263099,20.04853889,11,337.1028599,101.6403365,0.392710609,0.154508585,415.9534551,114.4278818,1274.353642,440.6152666,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,0.17861744,0.159272797,0.200311607,0.04103881,19.49533987,21,511.710748,111.6644398,0.761372496,0.112370516,434.6577782,116.64282,1106.747657,212.0250463,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,0.224640661,0.200311607,0.251924626,0.051613019,18.98289302,45,871.8730438,129.9711596,0.857768224,0.082505579,392.1072283,96.48161718,1408.550854,204.514889,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,0.282522393,0.251924626,0.316836444,0.064911818,18.45054232,84,1294.063284,141.1938798,0.898452988,0.065863358,301.6982804,75.05328019,1742.02215,203.6623128,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,0.355318143,0.316836444,0.398473677,0.081637233,17.88793715,78,955.4463912,108.1830006,0.916243844,0.052219251,192.7445908,49.93204077,1235.530741,141.3023176,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,0.446870711,0.398473677,0.501145858,0.102672181,17.35523635,60,584.3841989,75.44367567,0.914669244,0.053354366,122.8259762,39.42978418,761.7281834,98.7264183,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,0.562013048,0.501145858,0.630272927,0.129127069,16.7525953,56,433.6813375,57.95310643,0.917219345,0.050156564,88.57815735,24.7892143,561.3999965,72.63030413,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,0.706823379,0.630272927,0.792671347,0.16239842,15.76605066,61,375.6194169,48.09313818,0.946661619,0.046090261,56.85050634,20.89895691,453.6336962,58.23138128,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,0.888946069,0.792671347,0.996913937,0.20424259,14.26984511,25,122.4034617,24.48069234,0.941544331,0.052091838,30.96476761,12.16756393,160.9676338,29.59412011,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,1.117995154,0.996913937,1.253782417,0.25686848,12.71549155,31,120.6843284,21.67554525,0.95091387,0.052451815,22.13773557,8.765207243,149.0517834,25.40516011,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,1.406061862,1.253782417,1.576836566,0.323054149,11.45639687,23,71.19549479,14.84528688,0.928449522,0.067566331,12.85032667,6.097181068,89.53246514,17.99931456,0.478022087,0.035085389,7.414,7.432,7.449,
NGC_2547,4590,1.768352889,1.576836566,1.983130025,0.406293459,10.30122715,17,41.84167776,10.14809747,0.892537319,0.116801175,7.290696156,4.153081454,54.17016758,13.57055552,0.478022087,0.035085389,7.414,7.432,7.449,
